raw_name,accepted_name,gbif_key,genus,family,order,class,phylum,kingdom,status,match_type,confidence,ok,reason,retrieved_at
Alpinia katsumadai,Alpinia katsumadai,5635657,Alpinia,Zingiberaceae,Zingiberales,Liliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,99,True,,2026-08-20
Alpinia mutica,Alpinia mutica,5302190,Alpinia,Zingiberaceae,Zingiberales,Liliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,99,True,,2026-08-20
Alpinia nigra,Alpinia nigra,5302041,Alpinia,Zingiberaceae,Zingiberales,Liliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,99,True,,2026-08-20
Alpinia officinarum,Alpinia officinarum,5302199,Alpinia,Zingiberaceae,Zingiberales,Liliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,99,True,,2026-08-20
Alpinia oxyphylla,Alpinia oxyphylla,5302068,Alpinia,Zingiberaceae,Zingiberales,Liliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,99,True,,2026-08-20
Alpinia speciosa,,,,,,,,,,HIGHERRANK,0,False,no_match:HIGHERRANK,2026-08-20
Alpinia uraiensis,Alpinia uraiensis,5301991,Alpinia,Zingiberaceae,Zingiberales,Liliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,99,True,,2026-08-20
Alpinia zerumbet,Alpinia zerumbet,5301979,Alpinia,Zingiberaceae,Zingiberales,Liliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,99,True,,2026-08-20
Alstonia scholaris,Alstonia scholaris,5414410,Alstonia,Apocynaceae,Gentianales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,99,True,,2026-08-20
Alternanthera sessilis,Alternanthera sessilis,3084939,Alternanthera,Amaranthaceae,Caryophyllales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,97,True,,2026-08-20
Althaea officinalis,Althaea officinalis,3152520,Althaea,Malvaceae,Malvales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,99,True,,2026-08-20
Althaea rosea,Althaea rosea,7786241,Althaea,Malvaceae,Malvales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,97,True,,2026-08-20
Alysicarpus vaginalis,Alysicarpus vaginalis,2948605,Alysicarpus,Fabaceae,Fabales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,97,True,,2026-08-20
Amaranthus caudatus,Amaranthus caudatus,6109611,Amaranthus,Amaranthaceae,Caryophyllales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,97,True,,2026-08-20
Amaranthus cruentus,Amaranthus cruentus,5384390,Amaranthus,Amaranthaceae,Caryophyllales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,97,True,,2026-08-20
Amaranthus hypochondriacus,Amaranthus hypochondriacus,9080185,Amaranthus,Amaranthaceae,Caryophyllales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,99,True,,2026-08-20
Amaranthus mangostanus,Amaranthus tricolor,5384397,Amaranthus,Amaranthaceae,Caryophyllales,Magnoliopsida,Tracheophyta,Plantae,SYNONYM,EXACT,97,True,,2026-08-20
Amaranthus spinosus,Amaranthus spinosus,5384401,Amaranthus,Amaranthaceae,Caryophyllales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,99,True,,2026-08-20
Amaryllis belladonna,Amaryllis belladonna,5325855,Amaryllis,Amaryllidaceae,Asparagales,Liliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,97,True,,2026-08-20
Ambrosia peruviana,,,Ambrosia,Asteraceae,Asterales,,,Plantae,,HIGHERRANK,0,False,no_match:HIGHERRANK|genus_fallback,2026-08-20
Ambrosia trifida,Ambrosia trifida,3110588,Ambrosia,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,99,True,,2026-08-20
Amburana cearensis,Amburana cearensis,2945821,Amburana,Fabaceae,Fabales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,99,True,,2026-08-20
Amelanchier alnifolia,Amelanchier alnifolia,8168485,Amelanchier,Rosaceae,Rosales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,97,True,,2026-08-20
Ammi majus,Ammi majus,3034182,Ammi,Apiaceae,Apiales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,97,True,,2026-08-20
Ammophila arenaria,Calamagrostis arenaria,4126489,Calamagrostis,Poaceae,Poales,Liliopsida,Tracheophyta,Plantae,SYNONYM,EXACT,100,True,,2026-08-20
Amomum aromaticum,Wurfbainia aromatica,10958923,Wurfbainia,Zingiberaceae,Zingiberales,Liliopsida,Tracheophyta,Plantae,SYNONYM,EXACT,98,True,,2026-08-20
Amomum subulatum,Amomum subulatum,5301632,Amomum,Zingiberaceae,Zingiberales,Liliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,99,True,,2026-08-20
Amomum xanthioides,Amomum xanthioides,8093158,Amomum,Zingiberaceae,Zingiberales,Liliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,97,True,,2026-08-20
Amorpha fruticosa,Amorpha fruticosa,5357407,Amorpha,Fabaceae,Fabales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,97,True,,2026-08-20
Amorphophallus campanulatus,Amorphophallus paeoniifolius,2871533,Amorphophallus,Araceae,Alismatales,Liliopsida,Tracheophyta,Plantae,SYNONYM,EXACT,98,True,,2026-08-20
Amorphophallus konjac,Amorphophallus konjac,2871520,Amorphophallus,Araceae,Alismatales,Liliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,98,True,,2026-08-20
Ampelopsis grossedentata,Nekemias grossedentata,9474674,Nekemias,Vitaceae,Vitales,Magnoliopsida,Tracheophyta,Plantae,SYNONYM,EXACT,98,True,,2026-08-20
Ampelopsis japonica,Ampelopsis japonica,7394232,Ampelopsis,Vitaceae,Vitales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,98,True,,2026-08-20
Amyris balsamifera,Amyris balsamifera,5421190,Amyris,Rutaceae,Sapindales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,99,True,,2026-08-20
Anacardium occidentale,Anacardium occidentale,5421368,Anacardium,Anacardiaceae,Sapindales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,98,True,,2026-08-20
Anacyclus pyrethrum,Anacyclus pyrethrum,3148578,Anacyclus,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,97,True,,2026-08-20
Ananas comosus,Ananas comosus,5288819,Ananas,Bromeliaceae,Poales,Liliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,98,True,,2026-08-20
Ananas erectifolius,Ananas comosus,5288789,Ananas,Bromeliaceae,Poales,Liliopsida,Tracheophyta,Plantae,SYNONYM,EXACT,98,True,,2026-08-20
Ananas sativus,Ananas comosus,5828343,Ananas,Bromeliaceae,Poales,Liliopsida,Tracheophyta,Plantae,SYNONYM,EXACT,98,True,,2026-08-20
Anastatica hierochuntica,Anastatica hierochuntica,3041976,Anastatica,Brassicaceae,Brassicales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,99,True,,2026-08-20
Anchusa arvensis,Lycopsis arvensis,9309359,Lycopsis,Boraginaceae,Boraginales,Magnoliopsida,Tracheophyta,Plantae,SYNONYM,EXACT,97,True,,2026-08-20
Andrographis paniculata,Andrographis paniculata,3173178,Andrographis,Acanthaceae,Lamiales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,98,True,,2026-08-20
Androsace helvetica,Androsace helvetica,4006455,Androsace,Primulaceae,Ericales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,99,True,,2026-08-20
Androsace umbellata,Androsace umbellata,4007936,Androsace,Primulaceae,Ericales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,99,True,,2026-08-20
Anemarrhena asphodeloides,Anemarrhena asphodeloides,2771077,Anemarrhena,Asparagaceae,Asparagales,Liliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,99,True,,2026-08-20
Anethum graveolens,Anethum graveolens,3034646,Anethum,Apiaceae,Apiales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,97,True,,2026-08-20
Anethum sowa,Anethum sowa,3631014,Anethum,Apiaceae,Apiales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,97,True,,2026-08-20
Angelica acutiloba,Angelica acutiloba,5537879,Angelica,Apiaceae,Apiales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,99,True,,2026-08-20
Angelica archangelica,Angelica archangelica,5371808,Angelica,Apiaceae,Apiales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,99,True,,2026-08-20
Angelica cartilaginomarginata,Angelica cartilaginomarginata,5537835,Angelica,Apiaceae,Apiales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,99,True,,2026-08-20
Angelica dahurica,Angelica dahurica,5537813,Angelica,Apiaceae,Apiales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,97,True,,2026-08-20
Angelica furcijuga,Angelica tenuisecta,5540699,Angelica,Apiaceae,Apiales,Magnoliopsida,Tracheophyta,Plantae,SYNONYM,EXACT,98,True,,2026-08-20
Angelica gigas,Angelica gigas,5537749,Angelica,Apiaceae,Apiales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,99,True,,2026-08-20
Angelica glauca,Angelica glauca,5537742,Angelica,Apiaceae,Apiales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,99,True,,2026-08-20
Angelica japonica,Angelica japonica,6026374,Angelica,Apiaceae,Apiales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,99,True,,2026-08-20
Angelica keiskei,Angelica keiskei,6026372,Angelica,Apiaceae,Apiales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,99,True,,2026-08-20
Angelica koreana,Ostericum grosseserratum,5832015,Ostericum,Apiaceae,Apiales,Magnoliopsida,Tracheophyta,Plantae,SYNONYM,EXACT,98,True,,2026-08-20
Angelica pubescens,Angelica pubescens,5537546,Angelica,Apiaceae,Apiales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,99,True,,2026-08-20
Angelica shikokiana,Angelica shikokiana,5540746,Angelica,Apiaceae,Apiales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,97,True,,2026-08-20
Angelica sinensis,Angelica sinensis,6027415,Angelica,Apiaceae,Apiales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,99,True,,2026-08-20
Angelica utilis,Angelica keiskei,6026372,Angelica,Apiaceae,Apiales,Magnoliopsida,Tracheophyta,Plantae,SYNONYM,EXACT,97,True,,2026-08-20
Angelonia angustifolia,Angelonia angustifolia,3171809,Angelonia,Plantaginaceae,Lamiales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,99,True,,2026-08-20
Aniba rosaeodora,Aniba rosaeodora,7304518,Aniba,Lauraceae,Laurales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,99,True,,2026-08-20
Aniba rosodora,Aniba rosodora,10823001,Aniba,Lauraceae,Laurales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,99,True,,2026-08-20
Anigozanthos flavidus,Anigozanthos flavidus,8193234,Anigozanthos,Haemodoraceae,Commelinales,Liliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,98,True,,2026-08-20
Anigozanthos manglesii,Anigozanthos manglesii,2765842,Anigozanthos,Haemodoraceae,Commelinales,Liliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,97,True,,2026-08-20
Annona atemoya,Annona atemoya,5407120,Annona,Annonaceae,Magnoliales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,99,True,,2026-08-20
Annona cherimola,Annona cherimola,5407147,Annona,Annonaceae,Magnoliales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,99,True,,2026-08-20
Annona muricata,Annona muricata,5407273,Annona,Annonaceae,Magnoliales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,97,True,,2026-08-20
Annona reticulata,Annona reticulata,5407123,Annona,Annonaceae,Magnoliales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,97,True,,2026-08-20
Annona squamosa,Annona squamosa,5407099,Annona,Annonaceae,Magnoliales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,97,True,,2026-08-20
Anoectochilus formosanus,Anoectochilus formosanus,5308604,Anoectochilus,Orchidaceae,Asparagales,Liliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,99,True,,2026-08-20
Anogeissus latifolia,Terminalia anogeissiana,9256805,Terminalia,Combretaceae,Myrtales,Magnoliopsida,Tracheophyta,Plantae,SYNONYM,EXACT,97,True,,2026-08-20
Anogeissus leiocarpa,Terminalia leiocarpa,3698332,Terminalia,Combretaceae,Myrtales,Magnoliopsida,Tracheophyta,Plantae,SYNONYM,EXACT,98,True,,2026-08-20
Anredera cordifolia,Anredera cordifolia,3083508,Anredera,Basellaceae,Caryophyllales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,99,True,,2026-08-20
Antennaria dioica,Antennaria dioica,5385604,Antennaria,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,99,True,,2026-08-20
Antennaria microphylla,Antennaria microphylla,7727725,Antennaria,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,97,True,,2026-08-20
Anthemis nobilis,Chamaemelum nobile,5391599,Chamaemelum,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,Plantae,SYNONYM,EXACT,98,True,,2026-08-20
Anthoxanthum odoratum,Anthoxanthum odoratum,2705975,Anthoxanthum,Poaceae,Poales,Liliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,99,True,,2026-08-20
Anthriscus cerefolium,Anthriscus cerefolium,5371746,Anthriscus,Apiaceae,Apiales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,99,True,,2026-08-20
Anthriscus sylvestris,Anthriscus sylvestris,5371742,Anthriscus,Apiaceae,Apiales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,99,True,,2026-08-20
Anthurium andraeanum,Anthurium andraeanum,2872695,Anthurium,Araceae,Alismatales,Liliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,98,True,,2026-08-20
Anthyllis vulneraria,Anthyllis vulneraria,5352367,Anthyllis,Fabaceae,Fabales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,97,True,,2026-08-20
Antidesma velutinosum,Antidesma velutinosum,3076798,Antidesma,Phyllanthaceae,Malpighiales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,98,True,,2026-08-20
Antirrhinum majus,Antirrhinum majus,3172001,Antirrhinum,Plantaginaceae,Lamiales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,99,True,,2026-08-20
Antrodia cinnamomea,Taiwanofungus camphoratus,5897924,Taiwanofungus,Fomitopsidaceae,Polyporales,Agaricomycetes,Basidiomycota,Fungi,SYNONYM,EXACT,98,True,,2026-08-20
Aphanothece sacrum,,,,,Cyanobacteriales,,,Bacteria,,HIGHERRANK,0,False,no_match:HIGHERRANK|genus_fallback,2026-08-20
Apios americana,Apios americana,2966796,Apios,Fabaceae,Fabales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,99,True,,2026-08-20
Apium graveolens,Apium graveolens,5371879,Apium,Apiaceae,Apiales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,97,True,,2026-08-20
Apocynum venetum,,,Apocynum,Apocynaceae,Gentianales,,,Plantae,,HIGHERRANK,0,False,no_match:HIGHERRANK|genus_fallback,2026-08-20
Aquilaria agallocha,Aquilaria agallocha,5524192,Aquilaria,Thymelaeaceae,Malvales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,97,True,,2026-08-20
Aquilaria crassna,Aquilaria crassna,8162077,Aquilaria,Thymelaeaceae,Malvales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,98,True,,2026-08-20
Aquilaria malaccensis,Aquilaria malaccensis,5524063,Aquilaria,Thymelaeaceae,Malvales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,97,True,,2026-08-20
Aquilaria sinensis,Aquilaria sinensis,5523984,Aquilaria,Thymelaeaceae,Malvales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,97,True,,2026-08-20
Arabidopsis thaliana,Arabidopsis thaliana,3052436,Arabidopsis,Brassicaceae,Brassicales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,98,True,,2026-08-20
Arachis hypogaea,Arachis hypogaea,5353770,Arachis,Fabaceae,Fabales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,99,True,,2026-08-20
Aralia continentalis,Aralia continentalis,3036875,Aralia,Araliaceae,Apiales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,99,True,,2026-08-20
Aralia cordata,Aralia cordata,3037015,Aralia,Araliaceae,Apiales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,99,True,,2026-08-20
Aralia elata,Aralia elata,3036892,Aralia,Araliaceae,Apiales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,97,True,,2026-08-20
Aralia nudicaulis,Aralia nudicaulis,3037021,Aralia,Araliaceae,Apiales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,97,True,,2026-08-20
Aralia racemosa,Aralia racemosa,3036958,Aralia,Araliaceae,Apiales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,99,True,,2026-08-20
Araucaria angustifolia,Araucaria angustifolia,2684940,Araucaria,Araucariaceae,Pinales,Pinopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,97,True,,2026-08-20
Araucaria bidwillii,Araucaria bidwillii,2684918,Araucaria,Araucariaceae,Pinales,Pinopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,99,True,,2026-08-20
Araucaria heterophylla,Araucaria heterophylla,2684969,Araucaria,Araucariaceae,Pinales,Pinopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,99,True,,2026-08-20
Arbutus unedo,Arbutus unedo,2882803,Arbutus,Ericaceae,Ericales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,99,True,,2026-08-20
Arctium lappa,Arctium lappa,7353729,Arctium,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,97,True,,2026-08-20
Arctium majus,Arctium lappa,7223163,Arctium,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,Plantae,SYNONYM,EXACT,98,True,,2026-08-20
Arctium minus,Arctium minus,5393103,Arctium,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,98,True,,2026-08-20
Arctostaphylos uva-ursi,Arctostaphylos uva-ursi,2882580,Arctostaphylos,Ericaceae,Ericales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,99,True,,2026-08-20
Arctostaphylos viscida,Arctostaphylos viscida,2882505,Arctostaphylos,Ericaceae,Ericales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,99,True,,2026-08-20
Ardisia crenata,Ardisia crenata,5414379,Ardisia,Primulaceae,Ericales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,98,True,,2026-08-20
Ardisia crispa,Ardisia crispa,7169429,Ardisia,Primulaceae,Ericales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,99,True,,2026-08-20
Ardisia japonica,Ardisia japonica,5558066,Ardisia,Primulaceae,Ericales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,99,True,,2026-08-20
Areca catechu,Areca catechu,2736531,Areca,Arecaceae,Arecales,Liliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,99,True,,2026-08-20
Arenaria kansuensis,Eremogone kansuensis,7663729,Eremogone,Caryophyllaceae,Caryophyllales,Magnoliopsida,Tracheophyta,Plantae,SYNONYM,EXACT,98,True,,2026-08-20
Argania spinosa,Sideroxylon spinosum,2886244,Sideroxylon,Sapotaceae,Ericales,Magnoliopsida,Tracheophyta,Plantae,SYNONYM,EXACT,98,True,,2026-08-20
Argemone mexicana,Argemone mexicana,2888485,Argemone,Papaveraceae,Ranunculales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,99,True,,2026-08-20
Arisaema amurense,Arisaema amurense,2866903,Arisaema,Araceae,Alismatales,Liliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,99,True,,2026-08-20
Arisaema consanguineum,Arisaema consanguineum,2866814,Arisaema,Araceae,Alismatales,Liliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,99,True,,2026-08-20
Aristotelia chilensis,Aristotelia chilensis,5651082,Aristotelia,Elaeocarpaceae,Oxalidales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,97,True,,2026-08-20
Armeria alpina,Armeria alpina,7136582,Armeria,Plumbaginaceae,Caryophyllales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,97,True,,2026-08-20
Armeria maritima,Armeria maritima,8930531,Armeria,Plumbaginaceae,Caryophyllales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,97,True,,2026-08-20
Arnebia euchroma,Arnebia euchroma,7295249,Arnebia,Boraginaceae,Boraginales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,99,True,,2026-08-20
Arnica chamissonis,Arnica chamissonis,5405938,Arnica,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,99,True,,2026-08-20
Arnica montana,Arnica montana,5405976,Arnica,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,97,True,,2026-08-20
Aronia arbutifolia,Aronia arbutifolia,5363629,Aronia,Rosaceae,Rosales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,97,True,,2026-08-20
Aronia melanocarpa,Aronia melanocarpa,5363627,Aronia,Rosaceae,Rosales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,97,True,,2026-08-20
Artemisia abrotanum,Artemisia abrotanum,8042568,Artemisia,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,97,True,,2026-08-20
Artemisia absinthium,Artemisia absinthium,3121319,Artemisia,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,99,True,,2026-08-20
Artemisia afra,Artemisia afra,8078031,Artemisia,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,98,True,,2026-08-20
Artemisia annua,Artemisia annua,8373355,Artemisia,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,97,True,,2026-08-20
Artemisia anomala,Artemisia anomala,3121446,Artemisia,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,99,True,,2026-08-20
Artemisia arborescens,Artemisia arborescens,3120677,Artemisia,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,99,True,,2026-08-20
Artemisia argyi,Artemisia argyi,3120648,Artemisia,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,99,True,,2026-08-20
Artemisia asiatica,,,Artemisia,Asteraceae,Asterales,,,Plantae,,HIGHERRANK,0,False,no_match:HIGHERRANK|genus_fallback,2026-08-20
Artemisia capillaris,Artemisia capillaris,3120722,Artemisia,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,97,True,,2026-08-20
Artemisia caruifolia,Artemisia caruifolia,4230571,Artemisia,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,97,True,,2026-08-20
Artemisia dracunculus,Artemisia dracunculus,3121581,Artemisia,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,97,True,,2026-08-20
Artemisia fukudo,Artemisia fukudo,3121398,Artemisia,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,99,True,,2026-08-20
Artemisia glacialis,Artemisia glacialis,8102092,Artemisia,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,97,True,,2026-08-20
Artemisia gmelinii,Artemisia gmelinii,3121593,Artemisia,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,97,True,,2026-08-20
Artemisia herba-alba,Artemisia herba-alba,3120848,Artemisia,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,97,True,,2026-08-20
Artemisia maritima,Artemisia maritima,3121650,Artemisia,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,97,True,,2026-08-20
Artemisia montana,Artemisia montana,3121341,Artemisia,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,97,True,,2026-08-20
Artemisia pallens,Artemisia pallens,9214325,Artemisia,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,97,True,,2026-08-20
Artemisia princeps,Artemisia princeps,3121258,Artemisia,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,99,True,,2026-08-20
Artemisia scoparia,Artemisia scoparia,3120713,Artemisia,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,98,True,,2026-08-20
Artemisia tridentata,Artemisia tridentata,9396703,Artemisia,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,98,True,,2026-08-20
Artemisia umbelliformis,Artemisia umbelliformis,8981321,Artemisia,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,97,True,,2026-08-20
Artemisia vulgaris,Artemisia vulgaris,3120946,Artemisia,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,97,True,,2026-08-20
Arthrospira platensis,Arthrospira platensis,3218108,Arthrospira,Microcoleaceae,Cyanobacteriales,Cyanobacteriia,Cyanobacteria,Bacteria,ACCEPTED,EXACT,99,True,,2026-08-20
Artocarpus altilis,Artocarpus altilis,2984573,Artocarpus,Moraceae,Rosales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,97,True,,2026-08-20
Artocarpus heterophyllus,Artocarpus heterophyllus,2984565,Artocarpus,Moraceae,Rosales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,99,True,,2026-08-20
Artocarpus lakoocha,Artocarpus lacucha,7873234,Artocarpus,Moraceae,Rosales,Magnoliopsida,Tracheophyta,Plantae,SYNONYM,EXACT,98,True,,2026-08-20
Aruncus aethusifolius,Aruncus sylvester,6369098,Aruncus,Rosaceae,Rosales,Magnoliopsida,Tracheophyta,Plantae,SYNONYM,EXACT,98,True,,2026-08-20
